date,SPY,NVDA,MSFT,AAPL,AMZN,GOOGL,META,AVGO,ORCL,CRM,AMD
2022-08-11,419.99,179.42,287.02,168.49,140.64,118.84,177.49,545.43,77.16,186.73,98.12
2022-08-12,427.1,187.09,291.91,172.1,143.55,121.68,180.5,558.23,79.15,189.89,100.83
2022-08-15,428.86,190.32,293.47,173.19,143.18,122.08,180.89,558.96,79.11,191.06,101.01
2022-08-16,429.7,188.79,292.71,173.03,144.78,121.7,179.47,551.65,79.52,189.59,100.2
2022-08-17,426.65,183.35,291.32,174.55,142.1,119.55,174.85,538.59,79.25,187.96,98.27
2022-08-18,427.89,187.73,290.17,174.15,142.3,120.17,174.66,558.45,79.32,187.93,100.44
2022-08-19,422.14,178.49,286.15,171.52,138.23,117.21,167.96,548.43,78.66,183.77,95.95
2022-08-22,413.35,170.34,277.75,167.57,133.22,114.24,163.05,528.75,76.46,176.98,92.84
2022-08-23,412.35,171.81,276.44,167.23,133.62,113.86,161.11,529.78,76.41,176.0,92.49
2022-08-24,413.67,172.22,275.79,167.53,133.8,113.69,163.26,530.84,76.17,180.01,92.73
2022-08-25,419.51,179.13,278.85,170.03,137.28,116.65,168.78,550.13,76.89,173.91,97.18
2022-08-26,405.31,162.6,268.09,163.62,130.75,110.34,161.78,520.86,74.65,165.23,91.18
2022-08-29,402.63,158.01,265.23,161.38,129.79,109.42,159.17,514.18,74.19,160.21,88.49
2022-08-30,398.21,154.68,262.97,158.91,128.73,108.94,157.16,506.39,74.14,159.67,86.94
2022-08-31,395.18,150.94,261.47,157.22,126.77,108.22,162.93,499.11,74.15,156.12,84.87
2022-09-01,396.42,139.37,260.4,157.96,127.82,109.74,165.36,492.01,75.3,153.53,82.33
2022-09-02,392.24,136.47,256.06,155.81,127.51,107.85,160.32,500.22,74.68,153.69,80.24
2022-09-06,390.76,134.65,253.25,154.53,126.11,106.81,158.54,498.2,73.83,151.72,78.72
2022-09-07,397.78,137.14,258.09,155.96,129.48,109.45,160.39,505.13,74.49,153.28,79.61
2022-09-08,400.38,139.9,258.52,154.46,129.82,108.38,162.06,511.93,74.65,156.9,82.78
2022-09-09,406.6,143.87,264.46,157.37,133.27,110.65,169.15,522.4,75.91,162.59,85.45
2022-09-12,410.97,145.05,266.65,163.43,136.45,110.86,168.96,529.06,77.08,165.63,84.64
2022-09-13,393.1,131.31,251.99,153.84,126.82,104.32,153.13,503.65,76.04,158.1,77.03
2022-09-14,394.6,131.28,252.22,155.31,128.55,105.0,151.47,510.75,72.12,160.28,77.45
2022-09-15,390.12,129.29,245.38,152.37,126.28,102.91,149.55,500.14,70.24,154.78,76.66
2022-09-16,385.56,131.98,244.74,150.7,123.53,102.8,146.29,502.5,68.83,151.51,76.51
2022-09-19,388.55,133.82,244.52,154.48,124.66,103.07,148.02,501.84,69.07,152.83,76.77
2022-09-20,384.09,131.76,242.45,156.9,122.19,101.14,146.09,493.06,68.11,149.8,75.25
2022-09-21,377.39,132.61,238.95,153.72,118.54,99.28,142.12,482.14,66.75,147.63,74.48
2022-09-22,374.22,125.61,240.98,152.74,117.31,100.14,142.82,477.61,66.03,150.15,69.5
2022-09-23,367.95,125.16,237.92,150.43,113.78,98.74,140.41,468.68,64.55,147.01,67.96
2022-09-26,364.31,122.28,237.45,150.77,115.15,98.17,136.37,462.26,63.45,146.32,66.3
2022-09-27,363.38,124.13,236.41,151.76,114.41,97.5,134.4,464.75,62.42,148.89,67.17
2022-09-28,370.53,127.36,241.07,149.84,118.01,100.05,141.61,465.96,63.07,150.17,68.36
2022-09-29,362.79,122.2,237.5,142.48,114.8,97.42,136.41,450.13,61.4,146.81,64.14
2022-09-30,357.18,121.39,232.9,138.2,113.0,95.65,135.68,444.01,61.07,143.84,63.36
2022-10-03,366.61,125.12,240.74,142.45,115.88,98.64,138.61,456.78,63.08,147.9,66.11
2022-10-04,377.97,131.67,248.88,146.1,121.09,101.64,140.28,479.86,65.69,155.73,67.9
2022-10-05,377.09,132.09,249.2,146.4,120.95,101.43,138.98,484.8,66.64,156.23,67.94
2022-10-06,373.2,131.3,246.79,145.43,120.3,101.42,139.07,479.5,65.3,155.46,67.85
2022-10-07,362.79,120.76,234.24,140.09,114.56,98.68,133.45,460.48,63.29,150.29,58.44
2022-10-10,360.02,116.7,229.25,140.42,113.67,97.86,133.79,437.7,62.57,145.64,57.81
2022-10-11,357.74,115.86,225.41,138.98,112.21,97.18,128.54,430.76,62.41,142.57,57.63
2022-10-12,356.56,115.0,225.75,138.34,112.9,97.56,127.5,430.57,63.78,142.29,57.85
2022-10-13,365.97,119.6,234.24,142.99,112.53,99.06,130.29,437.97,65.2,145.44,58.94
2022-10-14,357.63,112.27,228.56,138.38,106.9,96.56,126.76,427.1,64.31,142.22,55.94
2022-10-17,366.82,118.88,237.53,142.41,113.79,99.97,134.04,435.37,67.02,147.18,57.96
2022-10-18,371.13,119.67,238.5,143.75,116.36,100.77,132.8,434.83,67.03,153.53,57.92
2022-10-19,368.5,120.51,236.48,143.86,115.07,99.63,133.23,435.3,66.3,153.67,57.23
2022-10-20,365.41,121.94,236.15,143.39,115.25,99.97,131.53,430.3,69.25,157.5,57.77
2022-10-21,374.29,124.66,242.12,147.27,119.32,101.13,130.01,449.73,72.7,160.17,58.82
2022-10-24,378.87,125.99,247.25,149.45,119.82,102.52,129.72,456.52,72.92,160.65,58.7
2022-10-25,384.92,132.61,250.66,152.34,120.6,104.48,137.51,460.07,73.14,165.27,61.47
2022-10-26,382.02,128.96,231.32,149.35,115.66,94.93,129.82,461.18,74.82,159.91,59.73
2022-10-27,379.98,131.76,226.75,144.8,110.96,92.22,97.94,455.4,75.15,159.75,58.6
2022-10-28,389.02,138.34,235.87,155.74,103.41,96.29,99.2,472.9,77.36,163.02,62.01
2022-10-31,386.21,134.97,232.13,153.34,102.44,94.51,93.16,470.12,78.07,162.59,60.06
2022-11-01,384.52,135.43,228.17,150.65,96.79,90.47,95.2,467.9,77.11,159.82,59.66
2022-11-02,374.87,132.19,220.1,145.03,92.12,86.97,90.54,456.03,75.12,150.01,58.63
2022-11-03,371.01,134.21,214.25,138.88,89.3,83.43,88.91,444.12,75.03,146.33,60.11
2022-11-04,376.35,141.56,221.39,138.38,90.98,86.58,90.79,465.3,76.0,139.77,62.19
2022-11-07,379.95,143.01,227.87,138.92,90.53,88.49,96.72,475.22,76.74,144.59,63.08
2022-11-08,382.0,146.02,228.87,139.5,89.98,88.9,96.47,482.11,75.64,147.1,63.85
2022-11-09,374.13,137.76,224.51,134.87,86.14,87.32,101.47,469.47,75.66,142.06,59.92
2022-11-10,394.69,157.5,242.98,146.87,96.63,93.94,111.87,506.57,77.17,156.3,68.47
2022-11-11,398.51,163.27,247.11,149.7,100.79,96.41,113.02,518.09,77.74,157.73,72.37
2022-11-14,395.12,162.95,241.55,148.28,98.49,95.7,114.22,513.22,78.53,158.66,73.53
2022-11-15,398.49,166.66,241.97,150.04,98.94,98.44,117.08,524.42,79.18,162.07,76.37
2022-11-16,395.45,159.1,241.73,148.79,97.12,98.85,113.23,511.73,79.89,155.12,72.7
2022-11-17,394.24,156.77,241.68,150.72,94.85,98.36,111.45,512.11,79.2,149.69,73.9
2022-11-18,396.03,154.09,241.22,151.29,94.14,97.43,112.05,515.16,79.73,148.04,73.57
2022-11-21,394.59,153.17,242.05,148.01,92.46,95.6,109.86,517.44,79.82,144.85,72.46
2022-11-22,399.9,160.38,245.03,150.18,93.2,97.05,111.44,530.05,82.12,149.25,75.25
2022-11-23,402.42,165.19,247.58,151.07,94.13,98.46,112.24,533.64,82.56,152.24,76.4
2022-11-25,402.33,162.7,247.49,148.11,93.41,97.46,111.41,529.91,82.72,153.35,75.14
2022-11-28,395.91,158.27,241.76,144.22,93.95,96.05,108.78,522.21,81.39,153.69,73.19
2022-11-29,395.23,156.39,240.33,141.17,92.42,95.19,109.46,521.39,80.85,151.68,73.39
2022-11-30,407.68,169.23,255.14,148.03,96.54,100.99,118.1,551.03,83.03,160.25,77.63
2022-12-01,407.38,171.35,254.69,148.31,95.5,100.99,120.44,550.75,84.11,147.0,77.48
2022-12-02,406.91,168.76,255.02,147.81,94.13,100.44,123.49,540.8,83.35,144.56,74.98
2022-12-05,399.59,166.1,250.2,146.63,91.01,99.48,122.43,530.64,79.43,133.93,73.62
2022-12-06,393.83,159.87,245.12,142.91,88.25,96.98,114.12,525.82,78.91,133.27,70.27
2022-12-07,393.16,161.2,244.37,140.94,88.46,94.94,113.93,518.5,78.78,130.48,70.14
2022-12-08,396.24,171.69,247.4,142.65,90.35,93.71,115.33,531.08,80.07,130.13,70.47
2022-12-09,393.28,170.01,245.42,142.16,89.09,92.83,115.9,544.72,79.86,131.11,68.59
2022-12-12,398.95,175.35,252.51,144.49,90.55,93.31,114.71,556.63,81.28,133.11,70.67
2022-12-13,401.97,180.72,256.92,145.47,92.49,95.63,120.15,571.04,80.56,135.62,71.65
2022-12-14,399.4,176.74,257.22,143.21,91.58,95.07,121.59,574.44,81.82,134.75,68.93
2022-12-15,389.63,169.52,249.01,136.5,88.45,90.86,116.15,558.0,80.07,130.44,66.53
2022-12-16,383.27,165.71,244.69,134.51,87.86,90.26,119.43,555.91,79.58,128.27,65.41
2022-12-19,380.02,162.54,240.45,132.37,84.92,88.44,114.48,549.63,80.5,129.01,64.59
2022-12-20,380.54,160.85,241.8,132.3,85.19,89.02,117.09,544.02,80.94,128.45,65.05
2022-12-21,386.23,165.01,244.43,135.45,86.77,89.58,119.76,561.23,81.5,130.3,67.68
2022-12-22,380.72,153.39,238.19,132.23,83.79,87.76,117.12,553.09,80.49,129.19,63.86
2022-12-23,382.91,152.06,238.73,131.86,85.25,89.23,118.04,552.43,80.85,129.44,64.52
2022-12-27,381.4,141.21,236.96,130.03,83.04,87.39,116.88,553.54,80.98,130.66,63.27
2022-12-28,376.66,140.36,234.53,126.04,81.82,86.02,115.62,544.89,80.33,128.47,62.57
2022-12-29,383.44,146.03,241.01,129.61,84.18,88.45,120.26,557.81,81.4,132.54,64.82
2022-12-30,382.43,146.14,239.82,129.93,84.0,88.23,120.34,559.13,81.74,132.59,64.77
2023-01-03,380.82,143.15,239.58,125.07,85.82,89.12,124.74,553.48,83.72,134.78,64.02
2023-01-04,383.76,147.49,229.1,126.36,85.14,88.08,127.37,560.24,84.48,139.59,64.66
2023-01-05,379.38,142.65,222.31,125.02,83.12,86.2,126.94,555.02,84.31,136.34,62.33
2023-01-06,388.08,148.59,224.93,129.62,86.08,87.34,130.02,588.43,85.66,140.51,63.96
2023-01-09,387.86,156.28,227.12,130.15,87.36,88.02,129.47,576.89,86.42,147.1,67.24
2023-01-10,390.58,159.09,228.85,130.73,89.87,88.42,132.99,574.93,86.5,147.44,68.05
2023-01-11,395.52,160.01,235.77,133.49,95.09,91.52,132.89,578.14,88.6,144.9,69.06
2023-01-12,396.96,165.11,238.51,133.41,95.27,91.13,136.71,581.94,88.78,149.6,70.8
2023-01-13,398.5,168.99,239.23,134.76,98.12,92.12,136.98,579.0,89.2,149.51,71.0
2023-01-17,397.77,177.02,240.35,135.94,96.05,91.29,135.36,579.24,88.6,148.47,71.59
2023-01-18,391.49,173.77,235.81,135.21,95.46,91.12,133.02,574.29,86.71,145.45,70.53
2023-01-19,388.64,167.65,231.93,135.27,93.68,93.05,136.15,563.22,85.94,146.41,67.71
2023-01-20,395.88,178.39,240.22,137.87,97.25,98.02,139.37,570.78,87.25,151.25,70.07
2023-01-23,400.63,191.93,242.58,141.11,97.52,99.79,143.27,581.63,88.97,155.87,76.53
2023-01-24,400.2,192.65,242.04,142.53,96.32,97.7,143.14,585.03,89.7,154.86,74.7
2023-01-25,400.35,193.23,240.61,141.86,97.18,95.22,141.5,585.68,89.64,156.17,74.91
2023-01-26,404.75,198.02,248.0,143.96,99.22,97.52,147.3,598.58,89.83,165.09,75.16
2023-01-27,405.68,203.65,248.16,145.93,102.24,99.37,151.74,590.99,88.99,164.52,75.4
2023-01-30,400.59,191.62,242.71,143.0,100.55,96.94,147.06,581.45,87.35,164.75,72.45
2023-01-31,406.48,195.37,247.81,144.29,103.13,98.84,148.97,585.01,88.46,167.97,75.15
2023-02-01,410.8,209.43,252.75,145.43,105.15,100.43,153.12,602.75,90.05,171.82,84.64
2023-02-02,416.78,217.09,264.6,150.82,112.91,107.74,188.77,605.77,89.38,174.64,88.31
2023-02-03,412.35,211.0,258.35,154.5,103.39,104.78,186.53,597.62,89.62,171.04,86.09
2023-02-06,409.83,210.89,256.77,151.73,102.18,102.9,186.06,601.3,88.53,169.05,83.68
2023-02-07,415.19,221.73,267.56,154.65,102.11,107.64,191.62,614.45,87.74,171.28,85.91
2023-02-08,410.65,222.05,266.73,151.92,100.05,99.37,183.43,601.71,86.69,169.63,84.69
2023-02-09,407.09,223.37,263.62,150.87,98.24,95.01,177.92,599.41,86.65,173.66,83.21
2023-02-10,408.04,212.65,263.1,151.01,97.61,94.57,174.15,593.25,87.14,167.03,81.48
2023-02-13,412.83,217.88,271.32,153.85,99.54,94.61,179.43,601.12,89.42,171.08,83.13
2023-02-14,412.64,229.71,272.17,153.2,99.7,94.68,179.48,602.31,89.09,169.96,85.95
2023-02-15,413.98,227.64,269.32,155.33,101.16,96.94,177.16,607.69,88.34,171.1,85.18
2023-02-16,408.28,220.02,262.15,153.71,98.15,95.51,172.44,600.54,87.72,168.11,80.08
2023-02-17,407.26,213.88,258.06,152.55,97.2,94.35,172.88,595.59,87.28,165.17,78.5
2023-02-21,399.09,206.55,252.67,148.48,94.58,91.79,172.08,581.54,86.2,161.62,76.77
2023-02-22,398.54,207.54,251.51,148.91,95.79,91.65,171.12,576.17,86.32,163.36,76.61
2023-02-23,400.66,236.64,254.77,149.4,95.82,90.89,172.04,583.8,88.58,164.12,79.75
2023-02-24,396.38,232.86,249.22,146.71,93.5,89.13,170.39,577.75,88.66,162.2,78.09
2023-02-27,397.73,235.01,250.16,147.92,93.76,89.87,169.54,585.45,87.96,163.14,78.77
2023-02-28,396.26,232.16,249.42,147.41,94.23,90.06,174.94,594.29,87.4,163.61,78.58
2023-03-01,394.74,226.98,246.27,145.31,92.17,90.36,173.42,593.57,86.34,167.35,78.29
2023-03-02,397.81,233.14,251.11,145.91,92.13,92.0,174.53,598.65,86.97,186.59,80.44
2023-03-03,404.19,238.9,255.29,151.03,94.9,93.65,185.25,632.76,89.25,186.43,81.52
2023-03-06,404.47,235.54,256.87,153.83,93.75,95.13,184.9,632.92,89.74,183.8,81.16
2023-03-07,398.27,232.88,254.15,151.6,93.55,93.86,184.51,625.15,88.36,183.32,82.11
2023-03-08,398.92,241.81,253.7,152.87,93.92,94.25,184.97,632.26,88.49,182.95,85.37
2023-03-09,391.56,234.36,252.32,150.59,92.25,92.32,181.69,622.52,86.87,178.72,84.03
2023-03-10,385.91,229.65,248.59,148.5,90.73,90.63,179.51,614.83,84.07,173.18,82.67
2023-03-13,385.36,229.66,253.92,150.47,92.43,91.11,180.9,616.47,84.93,175.51,82.01
2023-03-14,391.73,240.63,260.79,152.59,94.88,93.97,194.02,632.46,84.56,182.89,87.45
2023-03-15,389.28,242.28,265.44,152.99,96.2,96.11,197.75,626.04,82.98,182.91,89.68
2023-03-16,396.11,255.41,276.2,155.85,100.04,100.32,204.93,636.5,84.82,187.3,96.6
2023-03-17,389.99,257.25,279.43,155.0,98.95,101.62,195.61,630.97,85.26,184.85,97.84
2023-03-20,393.74,259.0,272.23,157.4,97.71,101.22,197.81,643.71,86.96,185.25,96.81
2023-03-21,398.91,261.99,273.78,159.28,100.61,104.92,202.16,636.75,87.58,188.68,95.93
2023-03-22,392.11,264.68,272.29,157.83,98.7,103.37,199.81,630.92,87.9,186.51,97.58
2023-03-23,393.17,271.91,277.66,158.93,98.71,105.6,204.28,639.23,87.78,187.44,100.28
2023-03-24,395.75,267.79,280.57,160.25,98.13,105.44,206.01,636.17,88.01,190.06,97.95
2023-03-27,396.49,265.31,276.38,158.28,98.04,102.46,202.84,626.84,90.14,191.26,96.61
2023-03-28,395.6,264.1,275.23,157.65,97.24,101.03,200.68,624.7,89.85,192.3,94.56
2023-03-29,401.35,269.84,280.51,160.77,100.25,101.39,205.35,625.5,90.62,196.64,96.09
2023-03-30,403.7,273.83,284.05,162.36,102.0,100.89,207.84,633.75,90.51,196.6,97.88
2023-03-31,409.39,277.77,288.3,164.9,103.29,103.73,211.94,641.54,92.92,199.78,98.01
2023-04-03,410.95,279.65,287.23,166.17,102.41,104.36,213.07,642.47,93.92,196.49,96.56
2023-04-04,408.67,274.53,287.18,165.63,103.95,104.72,214.72,634.41,94.0,197.2,95.87
2023-04-05,407.6,268.81,284.34,163.76,101.1,104.47,211.48,629.01,94.89,195.31,92.56
2023-04-06,409.19,270.37,291.6,164.66,102.06,108.42,216.1,622.64,95.92,192.55,92.47
2023-04-10,409.61,275.79,289.39,162.03,102.17,106.44,214.75,627.39,93.76,191.49,95.48
2023-04-11,409.72,271.69,282.83,160.8,99.92,105.35,213.85,621.57,93.97,188.89,94.03
2023-04-12,408.05,264.95,283.49,160.1,97.83,104.64,214.0,616.7,93.9,190.32,92.33
2023-04-13,413.47,264.63,289.84,165.56,102.4,107.43,220.35,624.24,95.55,194.02,92.09
2023-04-14,412.46,267.58,286.14,165.21,102.51,108.87,221.49,619.54,95.71,194.65,91.75
2023-04-17,413.94,270.02,288.8,165.23,102.74,105.97,218.86,627.36,95.59,197.08,89.87
2023-04-18,414.21,276.67,288.37,166.47,102.3,104.5,217.89,632.32,96.47,198.5,89.78
2023-04-19,414.14,279.31,288.45,167.63,104.3,104.18,215.7,634.5,95.81,198.92,89.94
2023-04-20,411.88,271.04,286.11,166.65,103.81,105.29,213.07,633.02,94.83,197.51,90.11
2023-04-21,412.2,271.19,285.76,165.02,106.96,105.41,212.89,632.9,95.15,199.03,88.43
2023-04-24,412.63,270.42,281.77,165.33,106.21,105.97,212.79,634.54,95.44,194.92,87.57
2023-04-25,406.08,262.41,275.42,163.77,102.57,103.85,207.55,622.02,94.06,190.67,83.8
2023-04-26,404.36,269.56,295.37,163.76,104.98,103.71,209.4,616.19,93.71,191.52,85.94
2023-04-27,412.41,272.26,304.83,168.41,109.82,107.59,238.56,618.41,95.04,195.94,87.44
2023-04-28,415.93,277.49,307.26,169.68,105.45,107.34,240.32,626.5,94.72,198.37,89.37
2023-05-01,415.51,289.1,305.56,169.59,102.05,107.2,243.18,637.95,94.87,197.79,89.69
2023-05-02,410.84,282.1,305.41,168.54,103.63,105.32,239.24,612.34,94.8,193.84,89.91
2023-05-03,408.02,278.02,304.4,167.45,103.65,105.41,237.03,613.2,94.78,192.61,81.62
2023-05-04,405.13,275.62,305.41,165.79,104.0,104.69,233.52,610.16,94.97,192.38,86.61
2023-05-05,412.63,286.8,310.65,173.57,105.655,105.57,232.78,630.12,96.97,197.59,89.84
2023-05-08,412.74,291.51,308.65,173.5,105.83,107.77,233.27,629.06,96.79,197.9,95.04
2023-05-09,410.93,285.71,307.0,171.77,106.62,107.35,233.37,618.51,96.14,201.18,95.06
2023-05-10,412.85,288.85,312.31,173.555,110.19,111.75,233.08,626.27,97.52,204.85,97.02
2023-05-11,412.13,285.78,310.11,173.75,112.18,116.57,235.79,627.67,97.44,203.47,97.1
2023-05-12,411.59,283.4,308.97,172.57,110.26,117.51,233.81,631.15,97.85,201.81,95.26
2023-05-15,413.01,289.53,309.46,172.07,111.2,116.51,238.86,639.8,97.26,203.33,97.4
2023-05-16,410.25,292.13,311.74,172.07,113.4,119.51,238.82,641.44,98.25,204.56,101.48
2023-05-17,415.23,301.78,314.0,172.69,115.5,120.84,242.485,657.47,99.77,209.38,103.75
2023-05-18,419.23,316.78,318.52,175.05,118.15,122.83,246.85,677.9,102.34,213.32,107.93
2023-05-19,418.62,312.64,318.34,175.16,116.25,122.76,245.64,682.25,102.84,210.36,105.82
2023-05-22,418.79,311.76,321.18,174.2,115.01,125.05,248.32,678.37,101.77,210.26,108.0
2023-05-23,414.09,306.88,315.26,171.56,114.99,122.56,246.74,686.5,98.54,206.64,108.12
2023-05-24,411.09,305.38,313.85,171.84,116.75,120.9,249.21,679.53,98.32,209.06,108.27
2023-05-25,414.65,379.8,325.92,172.99,115.0,123.48,252.69,728.8,104.29,209.91,120.35
2023-05-26,420.02,389.46,332.89,175.43,120.11,124.61,262.04,812.73,104.08,215.44,127.03
2023-05-30,420.18,401.11,331.21,177.3,121.66,123.67,262.52,803.34,105.15,218.87,125.27
2023-05-31,417.85,378.34,328.39,177.25,120.58,122.87,264.72,807.96,105.94,223.38,118.21
2023-06-01,421.82,397.7,332.58,180.09,122.77,123.72,272.61,789.95,105.99,212.9,119.47
2023-06-02,427.92,393.27,335.4,180.95,124.25,124.67,272.61,812.0,105.89,213.03,117.86
2023-06-05,427.1,391.71,335.94,179.58,125.3,126.01,271.39,802.3,106.93,209.86,117.93
2023-06-06,428.03,386.54,333.68,179.21,126.61,127.31,271.12,790.0,107.1,212.85,124.23
2023-06-07,426.55,374.75,323.38,177.82,121.23,122.5,263.6,792.63,105.25,205.73,117.83
2023-06-08,429.13,385.1,325.26,180.57,124.25,122.14,264.58,804.2,107.48,209.53,121.05
2023-06-09,429.9,387.7,326.79,180.96,123.43,122.23,264.95,804.62,109.85,215.31,124.92
2023-06-12,433.8,394.82,331.85,183.79,126.57,123.64,271.05,855.36,116.43,213.69,129.19
2023-06-13,436.66,410.22,334.29,183.31,126.66,123.83,271.32,851.12,116.68,208.98,124.53
2023-06-14,437.18,429.97,337.34,183.95,126.42,123.67,273.35,886.18,122.27,209.4,127.33
2023-06-15,442.6,426.53,348.1,186.01,127.11,125.09,281.83,883.43,126.55,211.92,124.24
2023-06-16,439.46,426.92,342.33,184.92,125.49,123.53,281.0,868.11,125.46,211.76,120.08
2023-06-20,437.18,438.08,338.05,185.01,125.78,123.1,284.33,868.03,122.04,216.97,118.93
2023-06-21,434.94,430.45,333.56,183.96,124.83,120.55,281.64,847.66,122.1,209.59,112.11
2023-06-22,436.51,430.25,339.71,187.0,130.15,123.15,284.88,842.43,120.58,213.29,110.7
2023-06-23,433.21,422.09,335.02,186.68,129.33,122.34,288.73,822.15,118.64,210.09,110.01
2023-06-26,431.44,406.32,328.6,185.27,127.33,118.34,278.47,821.63,116.78,207.36,107.51
2023-06-27,436.17,418.76,334.57,188.06,129.18,118.33,287.05,848.4,117.84,208.82,110.39
2023-06-28,436.39,411.17,335.85,189.25,129.04,120.18,285.29,847.94,116.53,212.17,110.17
2023-06-29,438.11,408.22,335.05,189.59,127.9,119.1,281.53,862.57,117.78,210.43,111.24
2023-06-30,443.28,423.02,340.54,193.97,130.36,119.7,286.98,867.43,119.09,211.26,113.91
2023-07-03,443.79,424.13,337.99,192.46,130.22,119.9,286.02,876.44,117.15,211.65,115.82
2023-07-05,443.13,423.17,338.15,191.33,130.38,121.75,294.37,861.86,115.96,213.82,113.95
2023-07-06,439.66,421.03,341.27,191.81,128.36,120.11,291.99,848.0,115.45,210.14,113.48
2023-07-07,438.55,425.03,337.22,190.68,129.78,119.48,290.53,846.75,114.61,209.59,113.17
2023-07-10,439.66,421.8,331.83,188.61,127.13,116.45,294.1,877.73,114.38,212.81,113.58
2023-07-11,442.46,424.05,332.47,188.08,128.78,117.14,298.29,882.05,114.88,221.17,111.32
2023-07-12,446.02,439.02,337.2,189.77,130.8,118.93,309.34,889.95,116.02,227.28,114.58
2023-07-13,449.56,459.77,342.66,190.54,134.3,124.54,313.41,890.36,117.45,230.37,115.92
2023-07-14,449.28,454.69,345.24,190.69,134.68,125.42,308.87,888.58,119.27,229.33,115.94
2023-07-17,450.84,464.61,345.73,193.99,133.56,124.65,310.62,910.35,118.89,228.0,118.32
2023-07-18,454.19,474.94,359.49,193.73,132.83,123.76,312.05,903.43,120.77,227.63,117.93
2023-07-19,455.2,470.77,355.08,195.1,135.36,122.03,316.01,901.37,118.69,234.37,116.43
2023-07-20,452.18,455.2,346.87,193.13,129.96,119.2,302.52,888.34,115.88,228.16,110.25
2023-07-21,452.18,443.09,343.77,191.94,130.0,120.02,294.26,896.75,117.65,228.06,110.95
2023-07-24,454.2,446.12,345.11,192.75,128.8,121.53,291.61,901.59,118.07,225.66,110.61
2023-07-25,455.44,456.79,350.98,193.62,129.13,122.21,294.47,917.99,117.95,226.03,113.0
2023-07-26,455.51,454.52,337.77,194.5,128.15,129.27,298.57,893.09,115.5,225.58,110.09
2023-07-27,452.49,459.0,330.72,193.22,128.25,129.4,311.71,893.53,116.4,225.15,111.1
2023-07-28,456.92,467.5,338.37,195.83,132.21,132.58,325.48,899.79,115.99,225.6,112.96
2023-07-31,457.79,467.29,335.92,196.45,133.68,132.72,318.6,898.65,117.23,225.01,114.4
2023-08-01,456.48,465.07,336.34,195.605,131.69,131.55,322.71,920.0,117.91,224.27,117.6
2023-08-02,450.13,442.69,327.5,192.58,128.21,128.38,314.31,892.3,115.71,220.5,109.35
2023-08-03,448.84,445.15,326.66,191.17,128.91,128.45,313.19,884.98,114.55,215.56,113.15
2023-08-04,446.81,446.8,327.78,181.99,139.57,128.11,310.73,881.65,114.44,214.59,115.82
2023-08-07,450.71,454.165,330.11,178.85,142.22,131.53,316.56,897.06,116.1,216.06,116.81
2023-08-08,448.75,446.64,326.05,179.8,139.94,131.4,312.64,883.16,115.23,211.58,113.23
2023-08-09,445.75,425.54,322.23,178.19,137.85,129.66,305.21,850.73,113.1,205.86,110.47
2023-08-10,445.91,423.88,322.93,177.97,138.56,129.69,305.74,842.9,112.99,208.25,110.23
2023-08-11,445.65,408.55,321.01,177.79,138.41,129.56,301.64,829.76,113.06,208.7,107.57
2023-08-14,448.11,437.53,324.04,179.46,140.57,131.33,306.19,854.1,115.57,212.06,111.98
2023-08-15,442.89,439.4,321.86,177.45,137.67,129.78,301.95,842.52,117.29,208.78,111.35
2023-08-16,439.64,434.86,320.4,176.57,135.07,128.7,294.29,832.99,115.34,206.99,107.19
2023-08-17,436.29,433.435,316.88,174.0,133.98,129.92,285.09,827.1,114.88,203.84,104.44
2023-08-18,436.5,432.99,316.48,174.49,133.22,127.46,283.25,825.84,116.46,204.83,105.45
2023-08-21,439.34,469.67,321.88,175.84,134.68,128.37,289.9,865.14,116.59,209.03,108.22
2023-08-22,438.15,456.68,322.46,177.23,134.25,129.08,287.6,855.79,116.54,206.76,105.66
2023-08-23,443.03,471.16,327.0,181.12,135.52,132.37,294.24,876.58,117.84,209.13,109.43
